calibrations,residual_count,initial_soc_kwh,final_soc_kwh,calibration_seconds,day_seconds
"[{'theta': array([-8.45582632e+03, -5.62518564e+03, -4.32686554e-01, -5.25435019e+02,
       -1.92417396e+00, -3.41269919e+03,  5.32892854e-02]), 'n_active': 7, 'beta1_train': -325.6365273098387, 'beta0_train': -574.7017561321683, 'beta1_val': -684.1221696510706, 'beta0_val': -684.1221696510706, 'selected_score': -576.6949188843914, 'evaluations': 320, 'seconds': 0.11396309999690857, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2154.2635631481467,2187.643003888888,0.11396309999690857,0.136378600000171
"[{'theta': array([-5.62055759e+03, -4.51077361e+03, -1.93366315e+00, -5.16710791e+02,
       -1.33366822e+00, -4.81288101e+03, -5.53962577e-01]), 'n_active': 7, 'beta1_train': -3349.6983791773914, 'beta0_train': -3977.875059985604, 'beta1_val': -3131.364805404535, 'beta0_val': -3924.5865645357203, 'selected_score': -3981.0822046581916, 'evaluations': 320, 'seconds': 0.10417489999963436, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2187.643003888888,10800.0,0.10417489999963436,0.1300743999890983
"[{'theta': array([-3.14033371e+03, -6.36359348e+03, -8.28273496e-01, -1.05256452e+03,
        1.82891868e+00, -3.10381373e+03,  1.73541112e+00]), 'n_active': 7, 'beta1_train': 1071.523698724457, 'beta0_train': -376.2954862993729, 'beta1_val': -807.9346550026567, 'beta0_val': -963.0813718459889, 'selected_score': -424.9305526658563, 'evaluations': 320, 'seconds': 0.09343490000173915, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10800.0,1734.3360433871353,0.09343490000173915,0.112755099995411
"[{'theta': array([-4.55793446e+03, -7.94238225e+03, -7.54783342e-01, -1.01862064e+03,
        4.95181739e-01, -2.23085780e+03, -1.56056655e+00]), 'n_active': 7, 'beta1_train': 78.8791617803147, 'beta0_train': -580.536878499069, 'beta1_val': -987.5283926974455, 'beta0_val': -1032.5393136198566, 'selected_score': -651.6014438275123, 'evaluations': 320, 'seconds': 0.09344209999835584, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1734.3360433871353,2593.81027002101,0.09344209999835584,0.11162120000517461
"[{'theta': array([-9.51870294e+03, -3.90414943e+03, -1.86881896e+00, -9.74767433e+02,
        6.06462045e-01, -3.52432959e+03, -9.29856530e-01]), 'n_active': 7, 'beta1_train': 517.0098554286028, 'beta0_train': -62.11560231340861, 'beta1_val': -653.0367110219909, 'beta0_val': -707.5038518064806, 'selected_score': -155.4613583861683, 'evaluations': 320, 'seconds': 0.10301150000304915, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2593.81027002101,1617.8076692908728,0.10301150000304915,0.12261969999235589
"[{'theta': array([-2.17687001e+03, -4.32141777e+03,  5.23558141e-02, -1.06457719e+03,
        4.35039045e-01, -3.61471360e+03,  9.72803853e-01]), 'n_active': 7, 'beta1_train': 821.3038697154806, 'beta0_train': -30.423244525029926, 'beta1_val': -639.6428336079313, 'beta0_val': -658.4026003045834, 'selected_score': -129.40781465712527, 'evaluations': 320, 'seconds': 0.14776849999907427, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1617.8076692908728,2420.5386295833446,0.14776849999907427,0.1705392000003485
"[{'theta': array([-1.19482279e+03, -6.97313773e+03,  1.16764817e+00, -1.01613183e+03,
        1.78414573e+00, -9.56042580e+03, -1.27707171e+00]), 'n_active': 7, 'beta1_train': 1869.9349408391622, 'beta0_train': 682.6778910633864, 'beta1_val': 932.0474651423036, 'beta0_val': 224.43842667117855, 'selected_score': 561.6239243674797, 'evaluations': 320, 'seconds': 0.10109119999106042, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2420.5386295833446,1843.6479798157438,0.10109119999106042,0.12442939999164082
"[{'theta': array([-7.77739706e+03, -2.49759955e+03,  1.86563480e+00, -4.59068709e+02,
       -1.95284902e+00, -3.38496236e+02,  6.39216227e-01]), 'n_active': 7, 'beta1_train': -101.59376663954933, 'beta0_train': -328.6325460169482, 'beta1_val': -337.28379604483627, 'beta0_val': -338.45794615639926, 'selected_score': -329.5935325314703, 'evaluations': 320, 'seconds': 0.09404160000849515, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1843.6479798157438,2107.639426634665,0.09404160000849515,0.1127178000024287
"[{'theta': array([-1.19421697e+03, -6.29207547e+03, -1.31639697e+00, -2.94514496e+02,
        3.44524256e-02, -8.02265471e+03, -3.36201981e-01]), 'n_active': 7, 'beta1_train': -2147.1566164963983, 'beta0_train': -2376.4362780652496, 'beta1_val': -2449.9171491706134, 'beta0_val': -2449.9171491706134, 'selected_score': -2378.7006206841475, 'evaluations': 320, 'seconds': 0.09631829999852926, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2107.639426634665,5930.443995,0.09631829999852926,0.11527540000679437
"[{'theta': array([-8.63621018e+03, -6.07957193e+03,  1.09606719e+00, -5.14304484e+02,
       -1.04707301e+00, -7.71694643e+03,  3.55324515e-01]), 'n_active': 7, 'beta1_train': 860.0559665879986, 'beta0_train': 107.72401167933467, 'beta1_val': 1041.2682185273911, 'beta0_val': 558.6423665575603, 'selected_score': 43.96116404216383, 'evaluations': 320, 'seconds': 0.11147120001260191, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,5930.443995,2018.8225317013698,0.11147120001260191,0.1502914000011515
"[{'theta': array([-8.63943468e+03, -4.20674416e+03,  1.37480541e+00, -5.19195078e+02,
       -9.25976229e-01, -2.11323694e+03,  1.05020316e+00]), 'n_active': 7, 'beta1_train': 798.1714078288692, 'beta0_train': 16.002114552782132, 'beta1_val': -452.1887884366556, 'beta0_val': -817.2234927418267, 'selected_score': -36.89722792434308, 'evaluations': 320, 'seconds': 0.408902199997101, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2018.8225317013698,2379.8002262962973,0.408902199997101,0.4735166000027675
"[{'theta': array([-5.81189288e+03, -4.26785288e+03, -1.50676318e-01, -1.01351355e+03,
        3.43951859e-01, -4.88460536e+03, -6.36280706e-01]), 'n_active': 7, 'beta1_train': 1140.8968823344392, 'beta0_train': -140.95087485333747, 'beta1_val': 5621.336669684061, 'beta0_val': 5015.752905501928, 'selected_score': -190.48550536392776, 'evaluations': 320, 'seconds': 0.4217977000080282, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2379.8002262962973,2038.255205547621,0.4217977000080282,0.479584500004421
"[{'theta': array([-4.23547248e+02, -5.48575823e+03, -1.46998007e-01, -1.16477981e+03,
       -1.21681882e+00, -8.33774548e+03,  8.26297795e-01]), 'n_active': 7, 'beta1_train': 895.3468378973857, 'beta0_train': 100.69931498063619, 'beta1_val': -396.23281764045834, 'beta0_val': -752.5376343575497, 'selected_score': 81.26946633959285, 'evaluations': 320, 'seconds': 0.4336443999927724, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2038.255205547621,1783.9402933221977,0.4336443999927724,0.49230749999696855
"[{'theta': array([-1.06673948e+03, -8.99679017e+02,  2.15766195e-01, -1.03215511e+03,
        1.47517504e+00, -6.05570223e+03, -2.45678987e-01]), 'n_active': 7, 'beta1_train': 1528.194994212954, 'beta0_train': 707.8224759750311, 'beta1_val': 173.14113635835253, 'beta0_val': -250.42799552568624, 'selected_score': 597.520168699306, 'evaluations': 320, 'seconds': 0.40886030001274776, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1783.9402933221977,1887.2996039515049,0.40886030001274776,0.46847240001079626
"[{'theta': array([-8.05916454e+03, -3.81170919e+03,  4.81213090e-01, -3.04823873e+03,
       -9.30856642e-01, -1.89196245e+03, -2.52498739e-01]), 'n_active': 7, 'beta1_train': 83.93557303893648, 'beta0_train': -190.60902497578977, 'beta1_val': -188.32854266858456, 'beta0_val': -199.78046890017131, 'selected_score': -190.60902497578977, 'evaluations': 320, 'seconds': 0.4129702000063844, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1887.2996039515049,1920.4088561768335,0.4129702000063844,0.4712792999926023
"[{'theta': array([-5.93458578e+02, -3.58871607e+03,  7.74821036e-01, -1.18528415e+03,
       -1.38480238e+00, -7.29095128e+03, -5.91817416e-01]), 'n_active': 7, 'beta1_train': -3599.524628245329, 'beta0_train': -3850.8725309195006, 'beta1_val': -3783.1399907415935, 'beta0_val': -3876.6830069453417, 'selected_score': -3850.8725309195006, 'evaluations': 320, 'seconds': 0.4201976000040304, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1920.4088561768335,10561.291743698426,0.4201976000040304,0.48019750000094064
"[{'theta': array([-8.53624503e+02, -5.64387960e+03, -2.16968470e-01, -1.12882620e+03,
        2.84128407e-01, -5.92961317e+03,  1.63753455e+00]), 'n_active': 7, 'beta1_train': 1951.5588098124051, 'beta0_train': 20.692753037754787, 'beta1_val': 8646.692491481494, 'beta0_val': 8384.929736869688, 'selected_score': -76.56225155588835, 'evaluations': 320, 'seconds': 0.4077649999962887, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,10561.291743698426,2015.9657140456718,0.4077649999962887,0.46696890000021085
"[{'theta': array([-3.10136640e+03, -6.85462951e+03, -6.52284008e-01, -4.87998756e+02,
        8.75169482e-01, -4.75887444e+03, -5.45483642e-02]), 'n_active': 7, 'beta1_train': 914.844768251219, 'beta0_train': 248.8976591245229, 'beta1_val': -402.0825477414876, 'beta0_val': -744.8778441587584, 'selected_score': 201.87656595912534, 'evaluations': 320, 'seconds': 0.434656300014467, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2015.9657140456718,2024.2496146962424,0.434656300014467,0.4941617000004044
"[{'theta': array([-3.32451063e+03, -5.97310276e+03, -1.28184706e-01, -1.19834453e+03,
        3.54197910e-01, -1.08493159e+03, -3.34894502e-01]), 'n_active': 7, 'beta1_train': 1387.377390986281, 'beta0_train': 60.33718078052158, 'beta1_val': 4546.938156301462, 'beta0_val': 2823.408974297895, 'selected_score': -62.62791642896165, 'evaluations': 320, 'seconds': 0.41087859999970533, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2024.2496146962424,2362.2312503382877,0.41087859999970533,0.4736877999966964
"[{'theta': array([-5.71653757e+03, -7.19989329e+03, -4.90530690e-01, -8.01069438e+02,
       -1.04256527e+00, -2.69371311e+03, -1.70808105e+00]), 'n_active': 7, 'beta1_train': 1230.9774819275378, 'beta0_train': -62.84486724392141, 'beta1_val': -499.10867030451243, 'beta0_val': -1002.7336328733585, 'selected_score': -244.17475453090802, 'evaluations': 320, 'seconds': 0.4154446000029566, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2362.2312503382877,2513.4565790879,0.4154446000029566,0.4789407000062056
"[{'theta': array([-8.56547695e+03, -7.88755005e+03, -1.03216821e+00, -4.68712816e+02,
        1.01991147e+00, -6.73408508e+03, -8.01504915e-01]), 'n_active': 7, 'beta1_train': 1409.6321310857647, 'beta0_train': 635.4342591013326, 'beta1_val': 251.35450510031814, 'beta0_val': -187.4165364842662, 'selected_score': 547.1727167091176, 'evaluations': 320, 'seconds': 0.42143850000866223, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2513.4565790879,2037.4074470809835,0.42143850000866223,0.4795042000041576
"[{'theta': array([-3.73194968e+03, -5.24660854e+03, -9.91524991e-01, -6.00612630e+03,
        3.42516900e-02, -7.60676670e+03, -1.40496566e+00]), 'n_active': 7, 'beta1_train': -207.66731341060293, 'beta0_train': -336.7718459325314, 'beta1_val': -305.98715418624766, 'beta0_val': -346.25582996613406, 'selected_score': -336.7718459325314, 'evaluations': 320, 'seconds': 0.42663200000242796, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,2037.4074470809835,1646.4081388168222,0.42663200000242796,0.48404260000097565
"[{'theta': array([-1.58824076e+03, -2.65625805e+03,  4.63497048e-01, -6.08164763e+02,
       -4.70254622e-01, -6.51680867e+03, -1.21764804e+00]), 'n_active': 7, 'beta1_train': -3434.2288376036413, 'beta0_train': -3642.970788752071, 'beta1_val': -2530.5648596700216, 'beta0_val': -3574.9456353054316, 'selected_score': -3651.5601740529023, 'evaluations': 320, 'seconds': 0.37655690000974573, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1646.4081388168222,9457.41477417492,0.37655690000974573,0.4275400000042282
"[{'theta': array([-4.08130682e+03, -4.81999174e+03,  1.96230405e+00, -4.20906571e+02,
        1.47250380e+00, -4.17046990e+03, -1.98461236e+00]), 'n_active': 7, 'beta1_train': 731.0635392750729, 'beta0_train': 5.200932188290874, 'beta1_val': -836.3178423663566, 'beta0_val': -866.3268199473823, 'selected_score': -37.78348340929631, 'evaluations': 320, 'seconds': 0.34061909999581985, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,9457.41477417492,1970.1345324348367,0.34061909999581985,0.3828976000077091
"[{'theta': array([-2.84711721e+03, -7.51274578e+03,  1.42636001e+00, -9.98681115e+02,
       -1.70962277e+00, -9.11415941e+03,  1.24969700e+00]), 'n_active': 7, 'beta1_train': 989.0723216899088, 'beta0_train': 449.2141037606916, 'beta1_val': -183.99990060510595, 'beta0_val': -736.0678480348483, 'selected_score': 412.15665797511133, 'evaluations': 320, 'seconds': 0.3252744000055827, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1970.1345324348367,1782.824336920774,0.3252744000055827,0.36922819999745116
"[{'theta': array([-1.46292157e+03, -1.73357728e+03, -1.20014126e+00, -6.07465528e+02,
        5.99019608e-01, -2.50873660e+03,  9.05502561e-01]), 'n_active': 7, 'beta1_train': -397.2826107035319, 'beta0_train': -780.9425036516172, 'beta1_val': -1243.4771140188093, 'beta0_val': -1362.0590659237412, 'selected_score': -845.9770674198808, 'evaluations': 320, 'seconds': 0.30186540000431705, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1782.824336920774,3224.627817777777,0.30186540000431705,0.34572969999862835
"[{'theta': array([-6.11839050e+02, -3.14703151e+03,  7.01086440e-01, -6.28214449e+02,
       -7.80595238e-01, -6.21883651e+03,  1.73642977e+00]), 'n_active': 7, 'beta1_train': 946.4165107659184, 'beta0_train': 24.874321644, 'beta1_val': 1400.812289648988, 'beta0_val': 163.07521439376467, 'selected_score': -10.322018388261485, 'evaluations': 320, 'seconds': 0.31697129999520257, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,3224.627817777777,1963.003784303277,0.31697129999520257,0.36021360001177527
"[{'theta': array([-5.31187647e+03, -8.82194683e+02, -5.81022319e-01, -1.26810902e+03,
        1.23709617e-01, -4.49754813e+03,  7.19927148e-01]), 'n_active': 7, 'beta1_train': 748.9557394896584, 'beta0_train': 282.5820566206526, 'beta1_val': -83.2487149230183, 'beta0_val': -242.54856046780964, 'selected_score': 274.34913984934275, 'evaluations': 320, 'seconds': 0.30883550000726245, 'method': 'differential_evolution_v2', 'accepted_search': True, 'solver_message': 'Maximum number of iterations has been exceeded.'}]",42,1963.003784303277,2094.220764337765,0.30883550000726245,0.3509886999963783
